row,url,skip_reason
1843,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=76927&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1844,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=78003&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1895,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74058&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1896,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74063&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1898,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74469&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1932,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73739&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1933,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73710&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1955,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74531&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1956,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74543&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1959,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74247&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2053,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72692&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2094,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72827&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2126,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71706&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2127,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71663&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2241,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71997&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2242,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71978&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2243,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71979&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2244,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71936&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2245,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72001&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2246,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=71968&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2247,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72331&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2248,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72332&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2249,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72327&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2250,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72334&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2252,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=72344&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2342,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=69279&StatusType=","After 2 retries: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('button[name='butReOpen'"
2346,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=69240&StatusType=","After 2 retries: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('button[name='butReOpen'"
2351,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=68821&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2352,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=68825&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2353,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=68829&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2359,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=69818&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2360,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=69831&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2373,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=68934&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2375,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=69761&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2602,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=68309&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2603,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=68314&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2604,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66521&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2605,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66531&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2607,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66497&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2619,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66617&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2656,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=65891&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2730,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66789&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2756,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66730&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2771,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66117&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
2883,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=66958&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
3099,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=61937&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
3137,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=62000&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
3491,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=54818&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
